nodeName	altName	nodeAttr.nodesPresent...
yfdG_b2350_14	yfdG_b2350_14	turquoise
yfdH_b2351_15	yfdH_b2351_15	turquoise
yfdI_b2352_15	yfdI_b2352_15	pink
yfdK_b2354_15	yfdK_b2354_15	tan
yfdL_b2355_14	yfdL_b2355_14	turquoise
yfdM_b2356_15	yfdM_b2356_15	blue
yfdN_b2357_13	yfdN_b2357_13	black
yfdO_b2358_20	yfdO_b2358_20	black
yfdP_b2359_14	yfdP_b2359_14	red
yfdQ_b2360_15	yfdQ_b2360_15	blue
yfdR_b2361_14	yfdR_b2361_14	blue
yfdS_b2362_14	yfdS_b2362_14	blue
yfdT_b2363_15	yfdT_b2363_15	blue
yfdV_b2372_15	yfdV_b2372_15	blue
yfdX_b2375_14	yfdX_b2375_14	tan
yfdY_b2377_15	yfdY_b2377_15	purple
yfdZ_b2379_14	yfdZ_b2379_14	green
yfeA_b2395_14	yfeA_b2395_14	magenta
yfeC_b2398_15	yfeC_b2398_15	saddlebrown
yfeD_b2399_15	yfeD_b2399_15	saddlebrown
yfeH_b2410_15	yfeH_b2410_15	turquoise
yfeK_b2419_15	yfeK_b2419_15	cyan
yfeN_b2408_15	yfeN_b2408_15	turquoise
yfeO_b2389_15	yfeO_b2389_15	turquoise
yfeR_b2409_14	yfeR_b2409_14	blue
yfeS_b2420_15	yfeS_b2420_15	magenta
yfeT_b2427_14	yfeT_b2427_14	black
yfeW_b2430_15	yfeW_b2430_15	turquoise
yfeX_b2431_15	yfeX_b2431_15	turquoise
yfeY_b2432_15	yfeY_b2432_15	turquoise
yfeZ_b2433_15	yfeZ_b2433_15	turquoise
yffB_b2471_15	yffB_b2471_15	turquoise
yffL_b2443_15	yffL_b2443_15	plum1
yffM_b2444_14	yffM_b2444_14	plum1
yffN_b2445_15	yffN_b2445_15	plum1
yffO_b2446_15	yffO_b2446_15	plum1
yffP_b2447_15	yffP_b2447_15	plum1
yffQ_b2448_15	yffQ_b2448_15	plum1
yffR_b2449_15	yffR_b2449_15	plum1
yffS_b2450_15	yffS_b2450_15	plum1
yfgA_b2516_14	yfgA_b2516_14	darkolivegreen
yfgC_b2494_15	yfgC_b2494_15	cyan
yfgD_b2495_15	yfgD_b2495_15	green
yfgF_b2503_14	yfgF_b2503_14	tan
yfgG_b2504_15	yfgG_b2504_15	brown
yfgH_b2505_15	yfgH_b2505_15	red
yfgI_b2506_15	yfgI_b2506_15	red
yfgJ_b2510_14	yfgJ_b2510_14	turquoise
yfgM_b2513_15	yfgM_b2513_15	turquoise
yfgO_b2493_14	yfgO_b2493_14	magenta
yfhA_b2554_14	yfhA_b2554_14	turquoise
yfhB_b2560_18	yfhB_b2560_18	blue
yfhG_b2555_14	yfhG_b2555_14	grey
yfhH_b2561_15	yfhH_b2561_15	magenta
yfhK_b2556_15	yfhK_b2556_15	yellow
yfhL_b2562_15	yfhL_b2562_15	turquoise
yfhM_b2520_14	yfhM_b2520_14	turquoise
yfhR_b2534_15	yfhR_b2534_15	red
yfiB_b2605_15	yfiB_b2605_15	turquoise
yfiC_b2575_14	yfiC_b2575_14	darkgreen
yfiD_b2579_14	yfiD_b2579_14	greenyellow
yfiE_b2577_15	yfiE_b2577_15	indianred4
yfiF_b2581_15	yfiF_b2581_15	turquoise
yfiH_b2593_14	yfiH_b2593_14	turquoise
yfiL_b2602_14	yfiL_b2602_14	brown
yfiN_b2604_15	yfiN_b2604_15	blue
yfiP_b2583_15	yfiP_b2583_15	brown
yfiQ_b2584_15	yfiQ_b2584_15	brown
yfiR_b2603_15	yfiR_b2603_15	lavenderblush3
yfjD_b4461_38	yfjD_b4461_38	turquoise
yfjF_b2618_14	yfjF_b2618_14	turquoise
yfjG_b2619_14	yfjG_b2619_14	turquoise
yfjH_b2623_15	yfjH_b2623_15	magenta
yfjI_b2625_15	yfjI_b2625_15	turquoise
yfjJ_b2626_15	yfjJ_b2626_15	tan
yfjK_b2627_14	yfjK_b2627_14	turquoise
yfjL_b2628_15	yfjL_b2628_15	coral1
yfjM_b2629_14	yfjM_b2629_14	tan
yfjO_b2631_31	yfjO_b2631_31	salmon
yfjP_b2632_13	yfjP_b2632_13	turquoise
yfjQ_b2633_15	yfjQ_b2633_15	turquoise
yfjR_b2634_14	yfjR_b2634_14	red
yfjS_b2636_11	yfjS_b2636_11	blue
yfjT_b2637_15	yfjT_b2637_15	red
yfjU_b2638_3	yfjU_b2638_3	floralwhite
yfjV_b2641_60	yfjV_b2641_60	floralwhite
yfjX_b2643_15	yfjX_b2643_15	red
yfjY_b2644_15	yfjY_b2644_15	red
yfjZ_b2645_15	yfjZ_b2645_15	yellow
ygaC_b2671_14	ygaC_b2671_14	brown
ygaD_b2700_15	ygaD_b2700_15	turquoise
ygaF_b2660_15	ygaF_b2660_15	brown
ygaH_b2683_14	ygaH_b2683_14	turquoise
ygaM_b2672_15	ygaM_b2672_15	brown
ygaP_b2668_15	ygaP_b2668_15	grey
ygaQ_b4462_104	ygaQ_b4462_104	yellow
ygaU_b2665_14	ygaU_b2665_14	brown
ygaV_b2667_15	ygaV_b2667_15	grey
ygaW_b2670_15	ygaW_b2670_15	turquoise
ygaY_b2681_29	ygaY_b2681_29	brown
ygaZ_b2682_14	ygaZ_b2682_14	turquoise
ygbA_b2732_14	ygbA_b2732_14	darkred
ygbE_b2749_14	ygbE_b2749_14	green
ygbF_b2754_14	ygbF_b2754_14	floralwhite
ygbI_b2735_14	ygbI_b2735_14	tan
ygbJ_b2736_14	ygbJ_b2736_14	turquoise
ygbK_b2737_15	ygbK_b2737_15	turquoise
ygbL_b2738_15	ygbL_b2738_15	turquoise
ygbM_b2739_15	ygbM_b2739_15	turquoise
ygbN_b2740_15	ygbN_b2740_15	blue
ygbT_b2755_14	ygbT_b2755_14	floralwhite
ygcB_b2761_14	ygcB_b2761_14	turquoise
ygcE_b2776_15	ygcE_b2776_15	blue
ygcF_b2777_15	ygcF_b2777_15	lightgreen
ygcG_b2778_15	ygcG_b2778_15	turquoise
ygcH_b2756_14	ygcH_b2756_14	floralwhite
ygcI_b2757_15	ygcI_b2757_15	floralwhite
ygcJ_b2758_15	ygcJ_b2758_15	floralwhite
ygcK_b2759_15	ygcK_b2759_15	floralwhite
ygcL_b2760_14	ygcL_b2760_14	floralwhite
ygcN_b2766_14	ygcN_b2766_14	greenyellow
ygcO_b2767_14	ygcO_b2767_14	greenyellow
ygcP_b2768_15	ygcP_b2768_15	black
ygcQ_b2769_15	ygcQ_b2769_15	black
ygcR_b2770_14	ygcR_b2770_14	red
ygcS_b2771_15	ygcS_b2771_15	blue
ygcU_b4463_28	ygcU_b4463_28	red
ygcW_b2774_15	ygcW_b2774_15	red
ygdB_b2824_26	ygdB_b2824_26	turquoise
ygdD_b2807_14	ygdD_b2807_14	turquoise
ygdE_b2806_15	ygdE_b2806_15	grey
ygdG_b2798_15	ygdG_b2798_15	turquoise
ygdH_b2795_15	ygdH_b2795_15	darkgreen
ygdI_b2809_15	ygdI_b2809_15	brown
ygdL_b2812_15	ygdL_b2812_15	turquoise
ygdQ_b2832_15	ygdQ_b2832_15	turquoise
ygdR_b2833_15	ygdR_b2833_15	turquoise
ygdT_b4610_3	ygdT_b4610_3	yellow
ygeA_b2840_14	ygeA_b2840_14	lightsteelblue1
ygeF_b2850_18	ygeF_b2850_18	yellow
ygeG_b2851_15	ygeG_b2851_15	yellow
ygeH_b2852_15	ygeH_b2852_15	yellow
ygeI_b2853_15	ygeI_b2853_15	yellow
ygeK_b2856_34	ygeK_b2856_34	midnightblue
ygeN_b2858_29	ygeN_b2858_29	midnightblue
ygeO_b2859_13	ygeO_b2859_13	magenta
ygeQ_b2863_42	ygeQ_b2863_42	magenta
ygeR_b2865_14	ygeR_b2865_14	turquoise
ygeV_b2869_15	ygeV_b2869_15	turquoise
ygeW_b2870_19	ygeW_b2870_19	skyblue
ygeX_b2871_15	ygeX_b2871_15	skyblue
ygeY_b2872_15	ygeY_b2872_15	skyblue
ygfA_b2912_15	ygfA_b2912_15	brown
ygfB_b2909_15	ygfB_b2909_15	turquoise
ygfF_b2902_15	ygfF_b2902_15	black
ygfI_b2921_14	ygfI_b2921_14	yellow
ygfJ_b2877_15	ygfJ_b2877_15	turquoise
ygfK_b2878_14	ygfK_b2878_14	skyblue
ygfM_b2880_15	ygfM_b2880_15	skyblue
ygfO_b2882_15	ygfO_b2882_15	skyblue
ygfQ_b4464_28	ygfQ_b4464_28	skyblue
ygfS_b2886_15	ygfS_b2886_15	skyblue
ygfT_b2887_14	ygfT_b2887_14	skyblue
ygfU_b2888_15	ygfU_b2888_15	skyblue
ygfX_b2896_13	ygfX_b2896_13	turquoise
ygfY_b2897_13	ygfY_b2897_13	turquoise
ygfZ_b2898_15	ygfZ_b2898_15	turquoise
yggC_b2928_14	yggC_b2928_14	turquoise
yggD_b2929_15	yggD_b2929_15	turquoise
yggE_b2922_14	yggE_b2922_14	brown
yggF_b2930_15	yggF_b2930_15	black
yggG_b2936_15	yggG_b2936_15	brown
yggI_b2944_15	yggI_b2944_15	turquoise
yggL_b2959_14	yggL_b2959_14	turquoise
yggM_b2956_14	yggM_b2956_14	yellow
yggN_b2958_15	yggN_b2958_15	turquoise
yggP_b4465_26	yggP_b4465_26	turquoise
yggR_b2950_15	yggR_b2950_15	black
yggS_b2951_15	yggS_b2951_15	turquoise
yggT_b2952_14	yggT_b2952_14	turquoise
yggU_b2953_15	yggU_b2953_15	turquoise
yggW_b2955_15	yggW_b2955_15	paleturquoise
yggX_b2962_15	yggX_b2962_15	turquoise
yghA_b3003_15	yghA_b3003_15	brown
yghD_b2968_15	yghD_b2968_15	yellow
yghE_b2969_30	yghE_b2969_30	yellow
yghF_b2970_14	yghF_b2970_14	paleturquoise
yghG_b2971_15	yghG_b2971_15	paleturquoise
yghJ_b4466_28	yghJ_b4466_28	paleturquoise
yghO_b2981_15	yghO_b2981_15	red
yghQ_b2983_25	yghQ_b2983_25	red
yghR_b2984_15	yghR_b2984_15	yellow
yghS_b2985_14	yghS_b2985_14	yellow
yghT_b2986_15	yghT_b2986_15	turquoise
yghU_b2989_15	yghU_b2989_15	brown
yghW_b2998_14	yghW_b2998_14	turquoise
yghX_b4658_29	yghX_b4658_29	brown
yghZ_b3001_15	yghZ_b3001_15	darkturquoise
ygiB_b3037_15	ygiB_b3037_15	grey60
ygiC_b3038_15	ygiC_b3038_15	grey60
ygiD_b3039_14	ygiD_b3039_14	blue
ygiF_b3054_14	ygiF_b3054_14	turquoise
ygiH_b3059_15	ygiH_b3059_15	turquoise
ygiL_b3043_15	ygiL_b3043_15	yellow
ygiN_b3029_15	ygiN_b3029_15	salmon
ygiQ_b4469_29	ygiQ_b4469_29	turquoise
ygiT_b3021_15	ygiT_b3021_15	salmon
ygiV_b3023_12	ygiV_b3023_12	brown
ygiW_b3024_14	ygiW_b3024_14	brown
ygiZ_b3027_15	ygiZ_b3027_15	turquoise
ygjD_b3064_14	ygjD_b3064_14	turquoise
ygjG_b3073_15	ygjG_b3073_15	brown
ygjH_b3074_14	ygjH_b3074_14	red
ygjI_b3078_14	ygjI_b3078_14	yellow
ygjJ_b3079_15	ygjJ_b3079_15	red
ygjK_b3080_15	ygjK_b3080_15	red
ygjM_b3082_15	ygjM_b3082_15	magenta
ygjN_b3083_14	ygjN_b3083_14	grey
ygjP_b3085_15	ygjP_b3085_15	black
ygjQ_b3086_15	ygjQ_b3086_15	yellow
ygjR_b3087_15	ygjR_b3087_15	greenyellow
ygjV_b3090_15	ygjV_b3090_15	yellow
yhaB_b3120_15	yhaB_b3120_15	yellow
yhaC_b3121_15	yhaC_b3121_15	yellow
yhaH_b3103_15	yhaH_b3103_15	salmon
yhaI_b3104_15	yhaI_b3104_15	red
yhaJ_b3105_15	yhaJ_b3105_15	turquoise
yhaK_b3106_15	yhaK_b3106_15	turquoise
yhaL_b3107_15	yhaL_b3107_15	turquoise
yhaM_b4470_42	yhaM_b4470_42	palevioletred2
yhaO_b3110_15	yhaO_b3110_15	palevioletred2
yhaV_b3130_15	yhaV_b3130_15	salmon
yhbC_b3170_15	yhbC_b3170_15	turquoise
yhbE_b3184_15	yhbE_b3184_15	turquoise
yhbJ_b3205_15	yhbJ_b3205_15	turquoise
yhbO_b3153_15	yhbO_b3153_15	brown
yhbP_b3154_14	yhbP_b3154_14	midnightblue
yhbQ_b3155_15	yhbQ_b3155_15	yellow
yhbS_b3156_14	yhbS_b3156_14	greenyellow
yhbT_b3157_14	yhbT_b3157_14	greenyellow
yhbU_b3158_14	yhbU_b3158_14	greenyellow
yhbV_b3159_15	yhbV_b3159_15	greenyellow
yhbW_b3160_15	yhbW_b3160_15	brown
yhbX_b3173_15	yhbX_b3173_15	yellow
yhbY_b3180_15	yhbY_b3180_15	turquoise
yhcA_b3215_15	yhcA_b3215_15	yellow
yhcB_b3233_15	yhcB_b3233_15	turquoise
yhcC_b3211_14	yhcC_b3211_14	red
yhcD_b3216_14	yhcD_b3216_14	yellow
yhcE_b4569_14	yhcE_b4569_14	yellow
yhcF_b3219_15	yhcF_b3219_15	grey
yhcG_b3220_15	yhcG_b3220_15	turquoise
yhcH_b3221_15	yhcH_b3221_15	orangered4
yhcM_b3232_14	yhcM_b3232_14	turquoise
yhcN_b3238_14	yhcN_b3238_14	lightgreen
yhcO_b3239_15	yhcO_b3239_15	brown
yhdE_b3248_14	yhdE_b3248_14	turquoise
yhdH_b3253_15	yhdH_b3253_15	greenyellow
yhdJ_b3262_15	yhdJ_b3262_15	yellow
yhdL_b4550_12	yhdL_b4550_12	salmon
yhdN_b3293_15	yhdN_b3293_15	darkgrey
yhdP_b4472_28	yhdP_b4472_28	turquoise
yhdT_b3257_13	yhdT_b3257_13	turquoise
yhdV_b3267_15	yhdV_b3267_15	lightyellow
yhdW_b3268_18	yhdW_b3268_18	turquoise
yhdX_b3269_29	yhdX_b3269_29	yellow
yhdY_b3270_15	yhdY_b3270_15	yellow
yhdZ_b3271_15	yhdZ_b3271_15	grey
yheL_b3343_15	yheL_b3343_15	darkgrey
yheM_b3344_14	yheM_b3344_14	turquoise
yheN_b3345_14	yheN_b3345_14	turquoise
yheO_b3346_14	yheO_b3346_14	turquoise
yheS_b3352_15	yheS_b3352_15	paleturquoise
yheT_b3353_14	yheT_b3353_14	turquoise
yheU_b3354_14	yheU_b3354_14	turquoise
yheV_b4551_7	yheV_b4551_7	turquoise
yhfA_b3356_14	yhfA_b3356_14	turquoise
yhfG_b3362_14	yhfG_b3362_14	brown
yhfK_b3358_15	yhfK_b3358_15	turquoise
yhfL_b3369_15	yhfL_b3369_15	yellow
yhfS_b3376_15	yhfS_b3376_15	red
yhfT_b3377_14	yhfT_b3377_14	yellow
yhfU_b3378_13	yhfU_b3378_13	yellow
yhfW_b3380_14	yhfW_b3380_14	red
yhfX_b3381_15	yhfX_b3381_15	red
yhfY_b3382_13	yhfY_b3382_13	yellow
yhfZ_b3383_22	yhfZ_b3383_22	grey
yhgA_b3411_15	yhgA_b3411_15	yellow
yhgE_b3402_15	yhgE_b3402_15	turquoise
yhgF_b3407_23	yhgF_b3407_23	turquoise
yhgN_b3434_15	yhgN_b3434_15	turquoise
yhhA_b3448_15	yhhA_b3448_15	brown
yhhH_b3483_15	yhhH_b3483_15	yellow
yhhJ_b3485_15	yhhJ_b3485_15	turquoise
yhhK_b3459_15	yhhK_b3459_15	brown
yhhL_b3466_15	yhhL_b3466_15	lightgreen
yhhM_b3467_14	yhhM_b3467_14	turquoise
yhhN_b3468_15	yhhN_b3468_15	darkgreen
yhhQ_b3471_15	yhhQ_b3471_15	turquoise
yhhS_b3473_14	yhhS_b3473_14	brown
yhhT_b3474_15	yhhT_b3474_15	brown
yhhW_b3439_14	yhhW_b3439_14	black
yhhX_b3440_14	yhhX_b3440_14	darkgreen
yhhY_b3441_15	yhhY_b3441_15	green
yhhZ_b3442_15	yhhZ_b3442_15	yellow
yhiD_b3508_15	yhiD_b3508_15	royalblue
yhiI_b3487_14	yhiI_b3487_14	turquoise
yhiJ_b3488_14	yhiJ_b3488_14	yellow
yhiL_b4660_29	yhiL_b4660_29	mediumpurple2
yhiM_b3491_15	yhiM_b3491_15	royalblue
yhiN_b3492_14	yhiN_b3492_14	turquoise
yhiQ_b3497_14	yhiQ_b3497_14	darkgrey
yhiR_b3499_15	yhiR_b3499_15	turquoise
yhiS_b3504_14	yhiS_b3504_14	red
yhjA_b3518_15	yhjA_b3518_15	yellow
yhjB_b3520_15	yhjB_b3520_15	yellow
yhjD_b3522_15	yhjD_b3522_15	brown
yhjE_b3523_15	yhjE_b3523_15	green
yhjG_b3524_14	yhjG_b3524_14	turquoise
yhjH_b3525_14	yhjH_b3525_14	purple
yhjJ_b3527_14	yhjJ_b3527_14	turquoise
yhjK_b3529_15	yhjK_b3529_15	turquoise
yhjQ_b3534_23	yhjQ_b3534_23	violet
yhjR_b3535_15	yhjR_b3535_15	turquoise
yhjV_b3539_15	yhjV_b3539_15	turquoise
yhjY_b3548_15	yhjY_b3548_15	brown
yiaA_b3562_14	yiaA_b3562_14	yellow
yiaB_b3563_14	yiaB_b3563_14	yellow
yiaC_b3550_15	yiaC_b3550_15	lightcoral
yiaD_b3552_13	yiaD_b3552_13	turquoise
yiaF_b3554_14	yiaF_b3554_14	turquoise
yiaG_b3555_15	yiaG_b3555_15	brown
yiaJ_b3574_14	yiaJ_b3574_14	brown
yiaK_b3575_15	yiaK_b3575_15	yellow
yiaL_b3576_15	yiaL_b3576_15	yellow
yiaM_b3577_15	yiaM_b3577_15	yellow
yiaN_b3578_14	yiaN_b3578_14	yellow
yiaO_b3579_15	yiaO_b3579_15	red
yiaT_b3584_15	yiaT_b3584_15	yellow
yiaU_b3585_15	yiaU_b3585_15	yellow
yiaV_b3586_15	yiaV_b3586_15	red
yiaW_b3587_14	yiaW_b3587_14	yellow
yiaY_b3589_14	yiaY_b3589_14	red
yibA_b3594_15	yibA_b3594_15	mediumpurple2
yibD_b3615_14	yibD_b3615_14	yellow
yibF_b3592_14	yibF_b3592_14	brown
yibG_b3596_15	yibG_b3596_15	mediumpurple2
yibH_b3597_15	yibH_b3597_15	turquoise
yibI_b3598_14	yibI_b3598_14	turquoise
yibJ_b3595_30	yibJ_b3595_30	mediumpurple2
yibK_b3606_15	yibK_b3606_15	turquoise
yibL_b3602_15	yibL_b3602_15	turquoise
yibN_b3611_14	yibN_b3611_14	turquoise
yibQ_b3614_30	yibQ_b3614_30	turquoise
yibT_b4554_7	yibT_b4554_7	turquoise
yibU_b4652_7	yibU_b4652_7	yellow
yibV_b4615_1	yibV_b4615_1	yellow
yicC_b3644_15	yicC_b3644_15	turquoise
yicE_b3654_15	yicE_b3654_15	orange
yicG_b3646_15	yicG_b3646_15	turquoise
yicH_b3655_15	yicH_b3655_15	skyblue1
yicI_b3656_14	yicI_b3656_14	yellow
yicJ_b3657_14	yicJ_b3657_14	yellow
yicL_b3660_15	yicL_b3660_15	turquoise
yicN_b3663_14	yicN_b3663_14	turquoise
yicO_b3664_14	yicO_b3664_14	yellow
yicR_b3638_14	yicR_b3638_14	turquoise
yicS_b4555_12	yicS_b4555_12	turquoise
yicT_b4653_2	yicT_b4653_2	cyan
yidA_b3697_15	yidA_b3697_15	turquoise
yidC_b3705_15	yidC_b3705_15	turquoise
yidD_b4557_14	yidD_b4557_14	turquoise
yidE_b3685_14	yidE_b3685_14	yellow
yidF_b3674_15	yidF_b3674_15	black
yidG_b3675_13	yidG_b3675_13	red
yidH_b3676_14	yidH_b3676_14	turquoise
yidI_b3677_15	yidI_b3677_15	yellow
yidJ_b3678_15	yidJ_b3678_15	yellow
yidK_b3679_14	yidK_b3679_14	yellow
yidL_b3680_15	yidL_b3680_15	yellow
yidP_b3684_15	yidP_b3684_15	yellow
yidQ_b3688_13	yidQ_b3688_13	darkgreen
yidR_b3689_14	yidR_b3689_14	yellow
yidX_b3696_12	yidX_b3696_12	brown
yidZ_b3711_15	yidZ_b3711_15	yellow
yieE_b3712_15	yieE_b3712_15	turquoise
yieF_b3713_15	yieF_b3713_15	turquoise
yieG_b3714_14	yieG_b3714_14	turquoise
yieH_b3715_15	yieH_b3715_15	brown
yieK_b3718_28	yieK_b3718_28	red
yieL_b3719_15	yieL_b3719_15	red
yieP_b3755_24	yieP_b3755_24	turquoise
yifB_b3765_14	yifB_b3765_14	yellow
yifE_b3764_15	yifE_b3764_15	turquoise
yifK_b3795_13	yifK_b3795_13	turquoise
yifL_b4558_8	yifL_b4558_8	turquoise
yifN_b3777_24	yifN_b3777_24	yellow
yigA_b3810_15	yigA_b3810_15	turquoise
yigB_b3812_15	yigB_b3812_15	turquoise
yigE_b4482_27	yigE_b4482_27	yellow
yigF_b3817_15	yigF_b3817_15	mediumpurple2
yigG_b3818_13	yigG_b3818_13	yellow
yigI_b3820_15	yigI_b3820_15	turquoise
yigL_b3826_30	yigL_b3826_30	turquoise
yigM_b3827_15	yigM_b3827_15	red
yigP_b3834_15	yigP_b3834_15	turquoise
yigZ_b3848_15	yigZ_b3848_15	turquoise
yihA_b3865_15	yihA_b3865_15	turquoise
yihD_b3858_15	yihD_b3858_15	turquoise
yihF_b3861_15	yihF_b3861_15	yellow
yihG_b3862_14	yihG_b3862_14	yellow
yihI_b3866_15	yihI_b3866_15	turquoise
yihL_b3872_15	yihL_b3872_15	turquoise
yihM_b3873_15	yihM_b3873_15	yellow
yihN_b3874_15	yihN_b3874_15	red
yihO_b3876_14	yihO_b3876_14	red
yihP_b3877_15	yihP_b3877_15	red
yihQ_b3878_14	yihQ_b3878_14	red
yihR_b3879_15	yihR_b3879_15	red
yihS_b3880_15	yihS_b3880_15	red
yihT_b3881_15	yihT_b3881_15	red
yihU_b3882_15	yihU_b3882_15	red
yihV_b3883_15	yihV_b3883_15	black
yihW_b3884_15	yihW_b3884_15	turquoise
yihX_b3885_14	yihX_b3885_14	darkgreen
yihY_b3886_15	yihY_b3886_15	darkgreen
yiiD_b3888_15	yiiD_b3888_15	turquoise
yiiE_b3889_15	yiiE_b3889_15	yellow
yiiF_b3890_14	yiiF_b3890_14	midnightblue
yiiG_b3896_15	yiiG_b3896_15	yellow
yiiM_b3910_15	yiiM_b3910_15	blue
yiiQ_b3920_14	yiiQ_b3920_14	turquoise
yiiR_b3921_15	yiiR_b3921_15	turquoise
yiiS_b3922_15	yiiS_b3922_15	salmon
yiiU_b3928_15	yiiU_b3928_15	turquoise
yiiX_b3937_14	yiiX_b3937_14	grey
yijD_b3964_15	yijD_b3964_15	turquoise
yijE_b3943_15	yijE_b3943_15	red
yijF_b3944_14	yijF_b3944_14	red
yijP_b3955_14	yijP_b3955_14	turquoise
yjaA_b4011_15	yjaA_b4011_15	green
yjaB_b4012_15	yjaB_b4012_15	green
yjaG_b3999_15	yjaG_b3999_15	turquoise
yjaH_b4001_15	yjaH_b4001_15	palevioletred2
yjaZ_b3989_15	yjaZ_b3989_15	yellow
yjbB_b4020_15	yjbB_b4020_15	red
yjbE_b4026_15	yjbE_b4026_15	black
yjbF_b4027_14	yjbF_b4027_14	red
yjbG_b4028_15	yjbG_b4028_15	black
yjbH_b4029_15	yjbH_b4029_15	red
yjbI_b4038_22	yjbI_b4038_22	yellow
yjbJ_b4045_15	yjbJ_b4045_15	brown
yjbL_b4047_15	yjbL_b4047_15	yellow
yjbM_b4048_15	yjbM_b4048_15	midnightblue
yjbQ_b4056_15	yjbQ_b4056_15	royalblue
yjbR_b4057_15	yjbR_b4057_15	royalblue
yjbS_b4621_3	yjbS_b4621_3	yellow
yjbT_b4620_11	yjbT_b4620_11	yellow
yjcB_b4060_12	yjcB_b4060_12	darkturquoise
yjcC_b4061_15	yjcC_b4061_15	brown
yjcD_b4064_15	yjcD_b4064_15	orange
yjcE_b4065_15	yjcE_b4065_15	turquoise
yjcF_b4066_15	yjcF_b4066_15	red
yjcH_b4068_14	yjcH_b4068_14	darkturquoise
yjcO_b4078_15	yjcO_b4078_15	cyan
yjcS_b4083_15	yjcS_b4083_15	red
yjcZ_b4110_15	yjcZ_b4110_15	purple
yjdA_b4109_15	yjdA_b4109_15	purple
yjdC_b4135_15	yjdC_b4135_15	brown
yjdF_b4121_14	yjdF_b4121_14	yellow
yjdI_b4126_15	yjdI_b4126_15	brown
yjdJ_b4127_15	yjdJ_b4127_15	brown
yjdK_b4128_15	yjdK_b4128_15	greenyellow
yjdL_b4130_15	yjdL_b4130_15	lightsteelblue1
yjdM_b4108_15	yjdM_b4108_15	turquoise
yjdN_b4107_15	yjdN_b4107_15	brown
yjdO_b4559_5	yjdO_b4559_5	greenyellow
yjdQ_b4654_5	yjdQ_b4654_5	yellow
yjeE_b4168_15	yjeE_b4168_15	darkolivegreen
yjeF_b4167_14	yjeF_b4167_14	brown
yjeH_b4141_15	yjeH_b4141_15	turquoise
yjeI_b4144_14	yjeI_b4144_14	turquoise
yjeJ_b4145_15	yjeJ_b4145_15	midnightblue
yjeK_b4146_14	yjeK_b4146_14	turquoise
yjeM_b4156_15	yjeM_b4156_15	midnightblue
yjeN_b4157_15	yjeN_b4157_15	midnightblue
yjeO_b4158_15	yjeO_b4158_15	midnightblue
yjeP_b4159_15	yjeP_b4159_15	yellow
yjeS_b4166_15	yjeS_b4166_15	lightcyan
yjeT_b4176_15	yjeT_b4176_15	paleturquoise
yjfC_b4186_15	yjfC_b4186_15	yellow
yjfF_b4231_15	yjfF_b4231_15	turquoise
yjfI_b4181_15	yjfI_b4181_15	mediumpurple2
yjfJ_b4182_15	yjfJ_b4182_15	red
yjfK_b4183_15	yjfK_b4183_15	turquoise
yjfL_b4184_15	yjfL_b4184_15	midnightblue
yjfM_b4185_15	yjfM_b4185_15	midnightblue
yjfN_b4188_14	yjfN_b4188_14	turquoise
yjfO_b4189_13	yjfO_b4189_13	turquoise
yjfP_b4190_15	yjfP_b4190_15	turquoise
yjfY_b4199_14	yjfY_b4199_14	turquoise
yjfZ_b4204_15	yjfZ_b4204_15	yellow
yjgA_b4234_15	yjgA_b4234_15	turquoise
yjgB_b4269_15	yjgB_b4269_15	brown
yjgF_b4243_13	yjgF_b4243_13	turquoise
yjgH_b4248_14	yjgH_b4248_14	brown
yjgI_b4249_14	yjgI_b4249_14	red
yjgJ_b4251_55	yjgJ_b4251_55	turquoise
yjgM_b4256_23	yjgM_b4256_23	turquoise
yjgN_b4257_15	yjgN_b4257_15	yellow
yjgP_b4261_14	yjgP_b4261_14	turquoise
yjgQ_b4262_15	yjgQ_b4262_15	turquoise
yjgR_b4263_15	yjgR_b4263_15	brown
yjgX_b4575_38	yjgX_b4575_38	yellow
yjgZ_b4277_15	yjgZ_b4277_15	black
yjhB_b4279_14	yjhB_b4279_14	orangered4
yjhC_b4280_15	yjhC_b4280_15	orangered4
yjhD_b4281_10	yjhD_b4281_10	midnightblue
yjhE_b4282_15	yjhE_b4282_15	midnightblue
yjhF_b4296_14	yjhF_b4296_14	red
yjhG_b4297_15	yjhG_b4297_15	grey
yjhH_b4298_14	yjhH_b4298_14	saddlebrown
yjhI_b4299_14	yjhI_b4299_14	turquoise
yjhP_b4306_14	yjhP_b4306_14	green
yjhQ_b4307_14	yjhQ_b4307_14	thistle2
yjhR_b4308_23	yjhR_b4308_23	midnightblue
yjhS_b4309_14	yjhS_b4309_14	skyblue2
yjhU_b4295_21	yjhU_b4295_21	turquoise
yjhV_b4286_13	yjhV_b4286_13	red
yjhX_b4566_9	yjhX_b4566_9	thistle2
yjhY_b4656_1	yjhY_b4656_1	salmon
yjiA_b4352_29	yjiA_b4352_29	orangered3
yjiC_b4325_15	yjiC_b4325_15	red
yjiD_b4326_15	yjiD_b4326_15	turquoise
yjiE_b4327_14	yjiE_b4327_14	white
yjiG_b4329_14	yjiG_b4329_14	white
yjiH_b4330_14	yjiH_b4330_14	white
